image_id,C_fg
image_06734.jpg,53.695486735145955
image_06735.jpg,43.492481806428074
image_06737.jpg,43.83453835029766
image_06742.jpg,42.61413901899807
image_06743.jpg,46.10789226930854
image_06745.jpg,23.689786578908304
image_06746.jpg,37.06857277783772
image_06748.jpg,46.049093876871375
image_06751.jpg,48.050188499471695
image_06752.jpg,33.83130564894526
image_06753.jpg,70.27608970047426
image_06756.jpg,37.57052877374066
image_06757.jpg,29.78378725355103
image_06758.jpg,45.81356130434304
image_06759.jpg,61.92209591004429
image_06760.jpg,61.913055522419455
image_06764.jpg,58.497795898634834
image_06769.jpg,33.57662730676927
image_06770.jpg,30.87488925516146
image_06772.jpg,68.286128261414
image_05087.jpg,52.89406815127619
image_05088.jpg,40.79575532836864
image_05089.jpg,51.33595513282266
image_05090.jpg,51.20182813484354
image_05092.jpg,30.07291896930553
image_05093.jpg,50.62352820374321
image_05094.jpg,50.65676952342518
image_05095.jpg,28.656706005036696
image_05096.jpg,58.38438882621848
image_05098.jpg,56.89381643752406
image_05099.jpg,39.18327362720589
image_05102.jpg,36.150718196655575
image_05103.jpg,32.09669803996729
image_05105.jpg,48.393823294740756
image_05107.jpg,39.55315863647562
image_05109.jpg,80.00664635747833
image_05110.jpg,30.125117748692208
image_05111.jpg,42.728918443244
image_05112.jpg,44.49483596049363
image_05113.jpg,49.88360004734625
image_05117.jpg,61.045056440382965
image_05119.jpg,26.955111449331373
image_05121.jpg,50.50256873859527
image_05122.jpg,45.80986563697644
image_05125.jpg,45.32569277707655
image_05126.jpg,38.60416936447152
image_05127.jpg,38.192057373975075
image_05128.jpg,45.733448067990324
image_05129.jpg,23.42823251251402
image_05130.jpg,35.99644605827795
image_05131.jpg,46.25320223988802
image_05133.jpg,38.58915388225839
image_05134.jpg,29.037135580159315
image_05135.jpg,58.01907137796266
image_05136.jpg,39.15566465571836
image_05139.jpg,38.89928158824768
image_05140.jpg,27.1013313101399
image_05141.jpg,35.12666130169208
image_05143.jpg,72.00199732469105
image_05144.jpg,48.095992424094284
image_06613.jpg,82.26870460854633
image_06615.jpg,53.503887082981294
image_06617.jpg,37.17440942395571
image_06619.jpg,57.0741804519932
image_06620.jpg,15.241787532109461
image_06621.jpg,81.10874338062328
image_06622.jpg,65.92816170719527
image_06625.jpg,86.71136002439965
image_06627.jpg,31.592430181464312
image_06628.jpg,48.27658826790453
image_06629.jpg,93.35688384716002
image_06633.jpg,74.30723442253421
image_06635.jpg,58.49304950946828
image_06636.jpg,53.98569697771833
image_06637.jpg,74.90715752135733
image_06641.jpg,87.77720602729401
image_06643.jpg,79.93984239827812
image_06648.jpg,59.21863727463819
image_06649.jpg,24.016664765404254
image_06650.jpg,54.270116176029504
image_05629.jpg,89.90079796072428
image_05630.jpg,59.66831110917461
image_05631.jpg,27.788282372000292
image_05632.jpg,41.469409517461926
image_05633.jpg,26.01978386166784
image_05639.jpg,50.00443177335241
image_05641.jpg,37.44975823242054
image_05642.jpg,30.39413901380928
image_05643.jpg,78.01858503497286
image_05644.jpg,63.98077786733146
image_05645.jpg,72.83232187205974
image_05646.jpg,28.893906698446347
image_05647.jpg,44.067032564786665
image_05649.jpg,108.02253882552492
image_05650.jpg,46.39068019952518
image_05652.jpg,49.75170728832957
image_05655.jpg,53.61006762492812
image_05656.jpg,70.12414641290167
image_05657.jpg,60.455149339209676
image_05660.jpg,49.2738292337604
image_05661.jpg,86.75292452255042
image_05665.jpg,82.69601803730197
image_05666.jpg,26.282076404225986
image_05667.jpg,48.55635147673145
image_05668.jpg,30.52609621107806
image_05669.jpg,89.09448308473748
image_05671.jpg,39.52306311953677
image_05673.jpg,69.19324861155452
image_05675.jpg,32.53788552010443
image_05676.jpg,32.287049369032204
image_05677.jpg,25.362224433258355
image_05679.jpg,21.721117238670846
image_05680.jpg,96.34858516675037
image_05681.jpg,60.14985903830336
image_05682.jpg,71.74807568389815
image_05683.jpg,62.52324753680769
image_05147.jpg,110.8748110842887
image_05148.jpg,112.31054455124021
image_05149.jpg,103.79045514852355
image_05150.jpg,103.40246726695467
image_05151.jpg,109.39643277249792
image_05152.jpg,108.96287095233097
image_05153.jpg,110.51195503683394
image_05154.jpg,94.01493492422686
image_05155.jpg,71.9662839757399
image_05156.jpg,103.84251604996923
image_05157.jpg,118.46278694742655
image_05158.jpg,105.66083537648927
image_05159.jpg,114.05930317164355
image_05160.jpg,104.25042852639334
image_05163.jpg,93.50796048462715
image_05165.jpg,112.71508518081535
image_05170.jpg,110.28473588361825
image_05171.jpg,119.22844733253606
image_05172.jpg,77.04634029675213
image_05173.jpg,110.48161561195118
image_05175.jpg,100.21414038046402
image_05176.jpg,98.5238401294057
image_05177.jpg,112.54709900879706
image_05180.jpg,88.10781342399818
image_05181.jpg,99.10279948927672
image_05183.jpg,94.27027678205413
image_05184.jpg,108.3072712534522
image_05188.jpg,82.23688098300856
image_05189.jpg,112.34805232542635
image_05190.jpg,93.64616116383537
image_05193.jpg,76.22529543084929
image_05195.jpg,105.22470197399
image_05196.jpg,79.62898422151537
image_05197.jpg,107.32716885715294
image_05198.jpg,97.84981370580218
image_05200.jpg,108.14109441932882
image_05201.jpg,87.01375535944138
image_05202.jpg,94.36388517085422
image_05203.jpg,94.7227900834686
image_05205.jpg,110.4231945333016
image_05206.jpg,94.87342347055
image_05207.jpg,109.04349090426521
image_05208.jpg,99.36114904053684
image_05209.jpg,113.11066079107326
image_05210.jpg,127.19482531500773
image_07162.jpg,75.99171002120026
image_07163.jpg,85.29334650013737
image_07164.jpg,90.07173326469211
image_07168.jpg,102.1620034584963
image_07170.jpg,86.70600891394315
image_07172.jpg,84.00854412960582
image_07174.jpg,58.83800881115418
image_07175.jpg,70.1795277994518
image_07176.jpg,80.87792457358456
image_07177.jpg,95.58705668953482
image_07179.jpg,84.65681490257678
image_07182.jpg,85.79349048019539
image_07183.jpg,112.84136374302389
image_07185.jpg,74.35747912790987
image_07186.jpg,68.62657273922002
image_07187.jpg,83.13675044414688
image_07188.jpg,71.78530059297816
image_07189.jpg,98.02053819023122
image_07190.jpg,84.28543961605861
image_07193.jpg,55.533063613164884
image_07197.jpg,97.45182025347316
image_07198.jpg,89.15331169089171
image_07199.jpg,71.3753022706021
image_08107.jpg,58.962832595121974
image_08110.jpg,81.91764617223129
image_07200.jpg,10.595821284551818
image_07201.jpg,10.289838289785285
image_07202.jpg,17.935843996095453
image_07204.jpg,24.893081714113773
image_07205.jpg,16.65520641879368
image_07206.jpg,22.840674857724128
image_07207.jpg,35.633775338394706
image_07208.jpg,6.012833128608368
image_07209.jpg,6.2378662275472845
image_07211.jpg,17.53759924147694
image_07216.jpg,16.618521755174804
image_07217.jpg,16.365816747345868
image_07220.jpg,36.2601409606697
image_07222.jpg,17.89427642564318
image_07223.jpg,21.181958613735286
image_07227.jpg,20.89371955204431
image_07232.jpg,18.021732697945875
image_08099.jpg,29.965147813920407
image_08100.jpg,22.011462224375236
image_08102.jpg,35.32247366352765
image_03284.jpg,56.02144993332443
image_03285.jpg,139.84500033612468
image_03286.jpg,109.41374776542276
image_03287.jpg,45.51788402692317
image_03288.jpg,90.83785867909711
